ElementID,SECClasS_Code,SECClasS_Title,Family and Type,Volume,Area,Length,Phase_Created,Quantity of elements,WBS_L1,WBS_Title_L1,WBS_L2,WBS_Title_L2,WBS_L3,WBS_Title_L3,WBS_Code,Expected_lifespan,Mass,Co2_Total,BLC_Mass_Total,BLC_Co2_Total,Normalised requirement factor over building lifetime,Measure,Conversion_Factor,Unit_Cost,Cost,GWP_A1-A3,id,Mass_Concrete,Mass_Bricks,Mass_Tiles,Mass_Ceramics,Mass_Wood,Mass_Glass,Mass_Plastic,Mass_Bituminous_mixtures,Mass_Copper_bronze_brass,Mass_Aluminium,Mass_Iron_steel,Mass_Other_metal,Mass_Soil_stones,Mass_Dredging_spoil,Mass_Track_ballast,Mass_Insulation_materials,Mass_Asbestos_containing_materials,Mass_Gypsum_based_materials,Mass_Electrical_electronic_equipment,Mass_Cables,Co2_Concrete,Co2_Bricks,Co2_Tiles,Co2_Ceramics,Co2_Wood,Co2_Glass,Co2_Plastic,Co2_Bituminous_mixtures,Co2_Copper_bronze_brass,Co2_Aluminium,Co2_Iron_steel,Co2_Other_metal,Co2_Soil_stones,Co2_Dredging_spoil,Co2_Track_ballast,Co2_Insulation_materials,Co2_Asbestos_containing_materials,Co2_Gypsum_based_materials,Co2_Electrical_electronic_equipment,Co2_Cables,BLC_Mass_Concrete,BLC_Mass_Bricks,BLC_Mass_Tiles,BLC_Mass_Ceramics,BLC_Mass_Wood,BLC_Mass_Glass,BLC_Mass_Plastic,BLC_Mass_Bituminous_mixtures,BLC_Mass_Copper_bronze_brass,BLC_Mass_Aluminium,BLC_Mass_Iron_steel,BLC_Mass_Other_metal,BLC_Mass_Soil_stones,BLC_Mass_Dredging_spoil,BLC_Mass_Track_ballast,BLC_Mass_Insulation_materials,BLC_Mass_Asbestos_containing_materials,BLC_Mass_Gypsum_based_materials,BLC_Mass_Electrical_electronic_equipment,BLC_Mass_Cables,BLC_Co2_Concrete,BLC_Co2_Bricks,BLC_Co2_Tiles,BLC_Co2_Ceramics,BLC_Co2_Wood,BLC_Co2_Glass,BLC_Co2_Plastic,BLC_Co2_Bituminous_mixtures,BLC_Co2_Copper_bronze_brass,BLC_Co2_Aluminium,BLC_Co2_Iron_steel,BLC_Co2_Other_metal,BLC_Co2_Soil_stones,BLC_Co2_Dredging_spoil,BLC_Co2_Track_ballast,BLC_Co2_Insulation_materials,BLC_Co2_Asbestos_containing_materials,BLC_Co2_Gypsum_based_materials,BLC_Co2_Electrical_electronic_equipment,BLC_Co2_Cables
349711,Ss_25_13_50.PDI,Sistemas de parede de alvenaria - Masonry wall systems,Basic Wall - Wall_Int_CBIM,2.19,16.19,4.49,,14,01_,Shell,01_03_,Non-load bearing elements,01_03_02_,Internal walls. partitions and doors,01_03_02_,30,0.0,0.0,0.0,0.0,0.2,A,0.0,0,0.0,0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349934,Ss_25_13_50.PDI,Sistemas de parede de alvenaria - Masonry wall systems,Basic Wall - Wall_Int_CBIM,3.65,27.06,7.63,,14,01_,Shell,01_03_,Non-load bearing elements,01_03_02_,Internal walls. partitions and doors,01_03_02_,30,0.0,0.0,0.0,0.0,0.2,A,0.0,0,0.0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350106,Ss_25_13_50.PDI,Sistemas de parede de alvenaria - Masonry wall systems,Basic Wall - Wall_Int_CBIM,1.84,13.64,3.99,,14,01_,Shell,01_03_,Non-load bearing elements,01_03_02_,Internal walls. partitions and doors,01_03_02_,30,0.0,0.0,0.0,0.0,0.2,A,0.0,0,0.0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350159,Ss_25_13_50.PDI,Sistemas de parede de alvenaria - Masonry wall systems,Basic Wall - Wall_Int_CBIM,1.02,7.58,2.85,,14,01_,Shell,01_03_,Non-load bearing elements,01_03_02_,Internal walls. partitions and doors,01_03_02_,30,0.0,0.0,0.0,0.0,0.2,A,0.0,0,0.0,0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364868,Ss_25_13_50.PEI1,Sistemas de parede de alvenaria - Masonry wall systems,Basic Wall - Wall-PormenorParede 2,0.33,3.11,2.66,,1,01_,Shell,01_03_,Non-load bearing elements,01_03_02_,Internal walls. partitions and doors,01_03_02_,30,0.0,0.0,0.0,0.0,0.2,A,0.0,0,0.0,0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381357,Ss_25_13_50.PDI,Sistemas de parede de alvenaria - Masonry wall systems,Basic Wall - Wall_Int_CBIM,2.19,16.19,4.49,,14,01_,Shell,01_03_,Non-load bearing elements,01_03_02_,Internal walls. partitions and doors,01_03_02_,30,0.0,0.0,0.0,0.0,0.2,A,0.0,0,0.0,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394935,Ss_25_13_50.PB,Sistemas de parede de alvenaria - Masonry wall systems,Basic Wall - Wall-Platibanda,1.21,5.6,13.62,,8,01_,Shell,01_02_,Loadbearing structural frame,01_02_03_,External walls,01_02_03_,60,0.0,0.0,0.0,0.0,0.1,A,0.0,0,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394939,Ss_25_13_50.PB,Sistemas de parede de alvenaria - Masonry wall systems,Basic Wall - Wall-Platibanda,0.73,3.38,8.35,,8,01_,Shell,01_02_,Loadbearing structural frame,01_02_03_,External walls,01_02_03_,60,0.0,0.0,0.0,0.0,0.1,A,0.0,0,0.0,0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394943,Ss_25_13_50.PB,Sistemas de parede de alvenaria - Masonry wall systems,Basic Wall - Wall-Platibanda,1.47,6.79,16.76,,8,01_,Shell,01_02_,Loadbearing structural frame,01_02_03_,External walls,01_02_03_,60,0.0,0.0,0.0,0.0,0.1,A,0.0,0,0.0,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394947,Ss_25_13_50.PB,Sistemas de parede de alvenaria - Masonry wall systems,Basic Wall - Wall-Platibanda,0.18,0.84,2.07,,8,01_,Shell,01_02_,Loadbearing structural frame,01_02_03_,External walls,01_02_03_,60,0.0,0.0,0.0,0.0,0.1,A,0.0,0,0.0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394951,Ss_25_13_50.PB,Sistemas de parede de alvenaria - Masonry wall systems,Basic Wall - Wall-Platibanda,0.83,3.85,9.72,,8,01_,Shell,01_02_,Loadbearing structural frame,01_02_03_,External walls,01_02_03_,60,0.0,0.0,0.0,0.0,0.1,A,0.0,0,0.0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394955,Ss_25_13_50.PB,Sistemas de parede de alvenaria - Masonry wall systems,Basic Wall - Wall-Platibanda,0.77,3.55,8.75,,8,01_,Shell,01_02_,Loadbearing structural frame,01_02_03_,External walls,01_02_03_,60,0.0,0.0,0.0,0.0,0.1,A,0.0,0,0.0,0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394959,Ss_25_13_50.PB,Sistemas de parede de alvenaria - Masonry wall systems,Basic Wall - Wall-Platibanda,0.26,1.22,2.8,,8,01_,Shell,01_02_,Loadbearing structural frame,01_02_03_,External walls,01_02_03_,60,0.0,0.0,0.0,0.0,0.1,A,0.0,0,0.0,0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394963,Ss_25_13_50.PB,Sistemas de parede de alvenaria - Masonry wall systems,Basic Wall - Wall-Platibanda,0.1,0.44,1.31,,8,01_,Shell,01_02_,Loadbearing structural frame,01_02_03_,External walls,01_02_03_,60,0.0,0.0,0.0,0.0,0.1,A,0.0,0,0.0,0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395410,Ss_25_13_50.PDE,Sistemas de parede de alvenaria - Masonry wall systems,Basic Wall - Wall_Ext_CBIM,7.06,22.24,6.04,,17,01_,Shell,01_02_,Loadbearing structural frame,01_02_03_,External walls,01_02_03_,60,0.0,0.0,0.0,0.0,0.1,A,0.0,0,0.0,0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410133,Ss_25_13_50.PDE,Sistemas de parede de alvenaria - Masonry wall systems,Basic Wall - Wall_Ext_CBIM,13.34,46.06,16.66,,17,01_,Shell,01_02_,Loadbearing structural frame,01_02_03_,External walls,01_02_03_,60,0.0,0.0,0.0,0.0,0.1,A,0.0,0,0.0,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411911,Ss_25_13_50.PDE,Sistemas de parede de alvenaria - Masonry wall systems,Basic Wall - Wall_Ext_CBIM,7.55,23.79,6.1,,17,01_,Shell,01_02_,Loadbearing structural frame,01_02_03_,External walls,01_02_03_,60,0.0,0.0,0.0,0.0,0.1,A,0.0,0,0.0,0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412041,Ss_25_13_50.PDE,Sistemas de parede de alvenaria - Masonry wall systems,Basic Wall - Wall_Ext_CBIM,3.08,9.69,2.8,,17,01_,Shell,01_02_,Loadbearing structural frame,01_02_03_,External walls,01_02_03_,60,0.0,0.0,0.0,0.0,0.1,A,0.0,0,0.0,0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344598,Ss_30_20_90_95,Sistemas de pavimento de tacos de madeira - Wood block flooring systems,Floor - G2_Enchimento_10Cm,14.89,148.88,2.8,,2,02_,Core,02_01_,Fittings and furnishings,02_01_03_,Floor finishes. coverings and coatings,02_01_06_,30,0.0,0.0,0.0,0.0,0.2,V,0.0,0,0.0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392835,Ss_30_20_90_95,Sistemas de pavimento de tacos de madeira - Wood block flooring systems,Floor - G2_Enchimento_30Cm,38.43,128.11,2.8,,2,02_,Core,02_01_,Fittings and furnishings,02_01_03_,Floor finishes. coverings and coatings,02_01_06_,30,0.0,0.0,0.0,0.0,0.2,V,0.0,0,0.0,0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393049,Ss_30_12_15,Sistemas de lajes de betão armado - Concrete slab deck systems,Floor - Laje ARQ 12.5 cm (COB),25.96,207.72,2.8,,3,01_,Shell,01_02_,Loadbearing structural frame,01_02_01_,Frame (beams. columns and slabs),01_02_01_,60,0.0,0.0,0.0,0.0,0.1,V,0.0,0,0.0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409099,Ss_30_12_15,Sistemas de lajes de betão armado - Concrete slab deck systems,Floor - G2_Betão_15Cm,33.21,221.41,2.8,,3,01_,Shell,01_02_,Loadbearing structural frame,01_02_01_,Frame (beams. columns and slabs),01_02_01_,60,0.0,0.0,0.0,0.0,0.1,V,0.0,0,0.0,0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409595,Ss_30_12_15,Sistemas de lajes de betão armado - Concrete slab deck systems,Floor - G2_Betão_20Cm,44.28,221.41,2.8,,3,01_,Shell,01_02_,Loadbearing structural frame,01_02_01_,Frame (beams. columns and slabs),01_02_01_,60,0.0,0.0,0.0,0.0,0.1,V,0.0,0,0.0,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329830,Ss_25_30_20_25,Sistemas de portas - Doorset systems,Doors_IntSgl - 810x2110mm,0.08,2.47,2.8,,10,01_,Shell,01_04_,Facades,01_04_02_,Façade openings (including windows and external doors),01_04_02_,30,30.0,85.0,6.0,17.0,0.2,U,30.0,195,195,85.0,45
329859,Ss_25_30_20_25,Sistemas de portas - Doorset systems,Doors_IntSgl - 810x2110mm,0.08,2.47,2.8,,10,01_,Shell,01_04_,Facades,01_04_02_,Façade openings (including windows and external doors),01_04_02_,30,30.0,85.0,6.0,17.0,0.2,U,30.0,195,195,85.0,46
347011,Ss_25_30_20_25,Sistemas de portas - Doorset systems,Doors_IntSgl - 1010x2110mm,0.14,3.87,2.8,,10,01_,Shell,01_04_,Facades,01_04_02_,Façade openings (including windows and external doors),01_04_02_,30,30.0,85.0,6.0,17.0,0.2,U,30.0,195,195,85.0,47
351003,Ss_25_30_20_25,Sistemas de portas - Doorset systems,Doors_IntSgl - 910x2110mm,0.09,2.7,2.8,,10,01_,Shell,01_04_,Facades,01_04_02_,Façade openings (including windows and external doors),01_04_02_,30,30.0,85.0,6.0,17.0,0.2,U,30.0,195,195,85.0,48
351304,Ss_25_30_20_25,Sistemas de portas - Doorset systems,Doors_IntSgl - 910x2110mm,0.09,2.7,2.8,,10,01_,Shell,01_04_,Facades,01_04_02_,Façade openings (including windows and external doors),01_04_02_,30,30.0,85.0,6.0,17.0,0.2,U,30.0,195,195,85.0,49
351535,Ss_25_30_20_25,Sistemas de portas - Doorset systems,Doors_IntSgl - 910x2110mm,0.09,2.7,2.8,,10,01_,Shell,01_04_,Facades,01_04_02_,Façade openings (including windows and external doors),01_04_02_,30,30.0,85.0,6.0,17.0,0.2,U,30.0,195,195,85.0,50
351587,Ss_25_30_20_25,Sistemas de portas - Doorset systems,Doors_IntSgl - 910x2110mm,0.09,2.7,2.8,,10,01_,Shell,01_04_,Facades,01_04_02_,Façade openings (including windows and external doors),01_04_02_,30,30.0,85.0,6.0,17.0,0.2,U,30.0,195,195,85.0,51
351720,Ss_25_30_20_25,Sistemas de portas - Doorset systems,Doors_IntSgl - 910x2110mm,0.09,2.7,2.8,,10,01_,Shell,01_04_,Facades,01_04_02_,Façade openings (including windows and external doors),01_04_02_,30,30.0,85.0,6.0,17.0,0.2,U,30.0,195,195,85.0,52
352014,Ss_25_30_20_25,Sistemas de portas - Doorset systems,Doors_IntSgl - 910x2110mm,0.09,2.7,2.8,,10,01_,Shell,01_04_,Facades,01_04_02_,Façade openings (including windows and external doors),01_04_02_,30,30.0,85.0,6.0,17.0,0.2,U,30.0,195,195,85.0,53
352586,Ss_25_30_20_25,Sistemas de portas - Doorset systems,Doors_IntSgl - 1010x2110mm,0.1,2.93,2.8,,10,01_,Shell,01_04_,Facades,01_04_02_,Façade openings (including windows and external doors),01_04_02_,30,30.0,85.0,6.0,17.0,0.2,U,30.0,195,195,85.0,54
